"Date","Price","Open","High","Low","Change %"
"Dec 12, 2016","16.0250","15.9850","16.0940","15.9650","0.25%"
"Dec 09, 2016","15.9850","15.9850","15.9850","15.9750","-0.06%"
"Dec 08, 2016","15.9950","16.0000","16.0000","15.9950","-0.02%"
"Dec 07, 2016","15.9975","15.9025","15.9975","15.8625","0.52%"
"Dec 06, 2016","15.9150","15.8550","15.9190","15.8300","0.30%"
"Dec 05, 2016","15.8680","15.9340","16.0040","15.8680","-0.42%"
"Dec 02, 2016","15.9350","15.8250","15.9350","15.7650","0.82%"
"Dec 01, 2016","15.8050","15.8050","15.9250","15.7550","-0.39%"
"Nov 30, 2016","15.8665","15.6945","15.9545","15.6945","1.13%"
"Nov 29, 2016","15.6895","15.5065","15.7065","15.5065","1.26%"
"Nov 28, 2016","15.4950","15.5450","15.5450","15.4950","-0.32%"
"Nov 25, 2016","15.5450","15.5050","15.5550","15.5050","0.11%"
"Nov 24, 2016","15.5275","15.5325","15.5475","15.5175","-0.12%"
"Nov 23, 2016","15.5463","15.4238","15.5838","15.4238","0.73%"
"Nov 22, 2016","15.4340","15.3630","15.4680","15.3630","0.32%"
"Nov 21, 2016","15.3850","15.4610","15.4850","15.3550","-0.69%"
"Nov 18, 2016","15.4920","15.4750","15.5260","15.4560","-0.06%"
"Nov 17, 2016","15.5015","15.4700","15.5325","15.4200","0.03%"
"Nov 16, 2016","15.4975","15.5600","15.6125","15.4500","0.08%"
"Nov 15, 2016","15.4850","15.5900","15.6350","15.4500","-0.69%"
"Nov 14, 2016","15.5920","15.3300","15.6700","15.3300","1.91%"
"Nov 11, 2016","15.3000","15.0300","15.3000","15.0300","1.74%"
"Nov 10, 2016","15.0385","14.9500","15.1755","14.9000","0.67%"
"Nov 09, 2016","14.9385","15.0700","15.1325","14.8100","-0.05%"
"Nov 08, 2016","14.9460","15.0000","15.0530","14.9000","-0.90%"
"Nov 07, 2016","15.0820","15.0750","15.0970","14.9900","-0.04%"
"Nov 04, 2016","15.0885","15.1000","15.1185","15.0000","0.11%"
"Nov 03, 2016","15.0720","15.1100","15.1700","15.0500","-0.27%"
"Nov 02, 2016","15.1135","15.0500","15.1235","14.9800","0.28%"
"Nov 01, 2016","15.0720","15.1500","15.1700","15.0000","-0.61%"
