"Date","Price","Open","High","Low","Change %"
"May 24, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"May 23, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"May 22, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 21, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 18, 2018","6.9350","6.9350","6.9350","6.9250","0.07%"
"May 17, 2018","6.9300","6.9400","6.9400","6.9300","-0.07%"
"May 16, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 15, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 14, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"May 11, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"May 10, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 09, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 08, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 07, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 04, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 03, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 02, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"May 01, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 30, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 27, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Apr 26, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Apr 25, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 24, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 23, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 20, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Apr 19, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Apr 18, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 17, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 16, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 13, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Apr 12, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Apr 11, 2018","6.9350","6.9350","6.9350","6.9250","0.14%"
"Apr 10, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Apr 09, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Apr 06, 2018","6.9350","6.9350","6.9350","6.9250","0.07%"
"Apr 05, 2018","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Apr 04, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Apr 03, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Apr 02, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 30, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 29, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 28, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 27, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 26, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Mar 23, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Mar 22, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Mar 21, 2018","6.9250","6.9250","6.9350","6.9250","0.00%"
"Mar 20, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Mar 19, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 16, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Mar 15, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Mar 14, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 13, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 12, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Mar 09, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Mar 08, 2018","6.9250","6.9350","6.9350","6.9150","-0.14%"
"Mar 07, 2018","6.9350","6.9350","6.9350","6.9150","0.00%"
"Mar 06, 2018","6.9350","6.9250","6.9350","6.9150","0.14%"
"Mar 05, 2018","6.9250","6.9350","6.9450","6.9250","0.00%"
"Mar 02, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Mar 01, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 28, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Feb 27, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 26, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 23, 2018","6.9350","6.9350","6.9350","6.9250","0.07%"
"Feb 22, 2018","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Feb 21, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 20, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 19, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Feb 16, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Feb 15, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Feb 14, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Feb 13, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Feb 12, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 09, 2018","6.9350","6.9250","6.9350","6.9250","0.00%"
"Feb 08, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 07, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Feb 06, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Feb 05, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 02, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Feb 01, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 31, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 30, 2018","6.9350","6.9250","6.9350","6.9250","0.14%"
"Jan 29, 2018","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Jan 26, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 25, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 24, 2018","6.9350","6.9350","6.9350","6.9250","0.07%"
"Jan 23, 2018","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Jan 22, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Jan 19, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 18, 2018","6.9350","6.9350","6.9350","6.9250","0.07%"
"Jan 17, 2018","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Jan 16, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 15, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Jan 12, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 11, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 10, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 09, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 08, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 05, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 04, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 03, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 02, 2018","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 01, 2018","6.9350","6.9350","6.9350","6.9350","0.00%"
"Dec 29, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 28, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 27, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 26, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 25, 2017","6.9350","6.9350","6.9350","6.9350","0.00%"
"Dec 22, 2017","6.9350","6.9350","6.9350","6.9250","0.07%"
"Dec 21, 2017","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Dec 20, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 19, 2017","6.9350","6.9350","6.9350","6.9250","0.07%"
"Dec 18, 2017","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Dec 15, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 14, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 13, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 12, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 11, 2017","6.9350","6.9350","6.9350","6.9350","0.00%"
"Dec 08, 2017","6.9350","6.9350","6.9350","6.9350","0.00%"
"Dec 07, 2017","6.9350","6.9350","6.9350","6.9250","-0.43%"
"Dec 06, 2017","6.9650","6.9750","6.9750","6.9650","0.43%"
"Dec 05, 2017","6.9350","6.9350","6.9350","6.9350","0.00%"
"Dec 04, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 01, 2017","6.9350","6.9250","6.9350","6.9250","0.14%"
"Nov 30, 2017","6.9250","6.9350","6.9350","6.9250","-0.57%"
"Nov 29, 2017","6.9650","6.9750","6.9750","6.9650","0.43%"
"Nov 28, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Nov 27, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Nov 24, 2017","6.9350","6.9250","6.9350","6.9250","-0.43%"
"Nov 23, 2017","6.9650","6.9750","6.9750","6.9650","0.00%"
"Nov 22, 2017","6.9650","6.9750","6.9750","6.9650","0.00%"
"Nov 21, 2017","6.9650","6.9750","6.9750","6.9650","0.43%"
"Nov 20, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Nov 17, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Nov 16, 2017","6.9350","6.9350","6.9350","6.9250","-0.50%"
"Nov 15, 2017","6.9700","6.9700","6.9700","6.9600","0.07%"
"Nov 14, 2017","6.9650","6.9750","6.9750","6.9650","0.51%"
"Nov 13, 2017","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Nov 10, 2017","6.9350","6.9350","6.9350","6.9250","0.07%"
"Nov 09, 2017","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Nov 08, 2017","6.9350","6.9350","6.9350","6.9250","0.07%"
"Nov 07, 2017","6.9300","6.9300","6.9400","6.9300","-0.07%"
"Nov 06, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Nov 03, 2017","6.9350","6.9350","6.9350","6.9250","0.14%"
"Nov 02, 2017","6.9250","6.9250","6.9350","6.9250","-0.14%"
"Nov 01, 2017","6.9350","6.9350","6.9350","6.9250","0.14%"
"Oct 31, 2017","6.9250","6.9250","6.9350","6.9250","0.00%"
"Oct 30, 2017","6.9250","6.9350","6.9450","6.9250","-0.14%"
"Oct 27, 2017","6.9350","6.9350","6.9450","6.9250","0.00%"
"Oct 26, 2017","6.9350","6.9250","6.9350","6.9250","0.14%"
"Oct 25, 2017","6.9250","6.9450","6.9450","6.9250","-0.22%"
"Oct 24, 2017","6.9400","6.9400","6.9500","6.9300","0.07%"
"Oct 23, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Oct 20, 2017","6.9350","6.9450","6.9450","6.9250","0.14%"
"Oct 19, 2017","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Oct 18, 2017","6.9350","6.9350","6.9350","6.9250","0.07%"
"Oct 17, 2017","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Oct 16, 2017","6.9350","6.9350","6.9350","6.9250","0.07%"
"Oct 13, 2017","6.9300","6.9400","6.9400","6.9300","-0.07%"
"Oct 12, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Oct 11, 2017","6.9350","6.9350","6.9350","6.9250","0.14%"
"Oct 10, 2017","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Oct 09, 2017","6.9350","6.9250","6.9350","6.9250","0.14%"
"Oct 06, 2017","6.9250","6.9350","6.9350","6.9250","-0.14%"
"Oct 05, 2017","6.9350","6.9350","6.9350","6.9250","0.07%"
"Oct 04, 2017","6.9300","6.9400","6.9400","6.9300","-0.22%"
"Oct 03, 2017","6.9450","6.9550","6.9650","6.9450","0.14%"
"Oct 02, 2017","6.9350","6.9350","6.9350","6.9350","-0.14%"
"Sep 29, 2017","6.9450","6.9850","6.9850","6.9450","-0.29%"
"Sep 28, 2017","6.9650","6.9650","6.9650","6.9650","0.00%"
"Sep 27, 2017","6.9650","6.9650","6.9650","6.9650","0.14%"
"Sep 26, 2017","6.9550","6.9750","6.9750","6.9550","-0.14%"
"Sep 25, 2017","6.9650","6.9650","6.9650","6.9650","0.00%"
"Sep 22, 2017","6.9650","6.9750","6.9750","6.9450","-0.14%"
"Sep 21, 2017","6.9750","6.9650","6.9750","6.9550","0.00%"
"Sep 20, 2017","6.9750","6.9650","6.9750","6.9650","0.00%"
"Sep 19, 2017","6.9750","6.9650","6.9750","6.9650","0.14%"
"Sep 18, 2017","6.9650","6.9650","6.9750","6.9650","0.00%"
"Sep 15, 2017","6.9650","6.9650","6.9650","6.9450","0.00%"
"Sep 14, 2017","6.9650","6.9650","6.9650","6.9550","0.00%"
"Sep 13, 2017","6.9650","6.9650","6.9650","6.9450","0.00%"
"Sep 12, 2017","6.9650","6.9750","6.9750","6.9650","0.00%"
"Sep 11, 2017","6.9650","6.9750","6.9750","6.9550","-0.14%"
"Sep 08, 2017","6.9750","6.9750","6.9750","6.9550","0.14%"
"Sep 07, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Sep 06, 2017","6.9650","6.9850","6.9850","6.9650","-0.07%"
"Sep 05, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Sep 04, 2017","6.9750","6.9750","6.9750","6.9750","0.00%"
"Sep 01, 2017","6.9750","6.9750","6.9750","6.9550","0.14%"
"Aug 31, 2017","6.9650","6.9850","6.9850","6.9650","-0.07%"
"Aug 30, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Aug 29, 2017","6.9750","6.9750","6.9750","6.9550","0.00%"
"Aug 28, 2017","6.9750","6.9750","6.9750","6.9750","0.07%"
"Aug 25, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Aug 24, 2017","6.9750","6.9750","6.9750","6.9550","0.14%"
"Aug 23, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Aug 22, 2017","6.9650","6.9850","6.9850","6.9650","-0.07%"
"Aug 21, 2017","6.9700","6.9800","6.9800","6.9700","0.07%"
"Aug 18, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Aug 17, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Aug 16, 2017","6.9650","6.9850","6.9850","6.9650","-0.14%"
"Aug 15, 2017","6.9750","6.9750","6.9750","6.9750","0.07%"
"Aug 14, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Aug 11, 2017","6.9750","6.9750","6.9750","6.9750","0.14%"
"Aug 10, 2017","6.9650","6.9650","6.9650","6.9450","0.14%"
"Aug 09, 2017","6.9550","6.9750","6.9850","6.9550","-0.07%"
"Aug 08, 2017","6.9600","6.9800","6.9800","6.9600","-0.22%"
"Aug 07, 2017","6.9750","6.9750","6.9750","6.9550","0.00%"
"Aug 04, 2017","6.9750","6.9750","6.9750","6.9750","0.07%"
"Aug 03, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Aug 02, 2017","6.9750","6.9750","6.9750","6.9550","0.00%"
"Aug 01, 2017","6.9750","6.9750","6.9750","6.9550","0.00%"
"Jul 31, 2017","6.9750","6.9750","6.9750","6.9750","0.00%"
"Jul 28, 2017","6.9750","6.9750","6.9750","6.9550","0.14%"
"Jul 27, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Jul 26, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Jul 25, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Jul 24, 2017","6.9650","6.9850","6.9850","6.9650","-0.14%"
"Jul 21, 2017","6.9750","6.9750","6.9750","6.9750","0.14%"
"Jul 20, 2017","6.9650","6.9850","6.9850","6.9650","0.00%"
"Jul 19, 2017","6.9650","6.9850","6.9850","6.9650","-0.14%"
"Jul 18, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"Jul 17, 2017","6.9750","6.9750","6.9750","6.9750","0.14%"
"Jul 14, 2017","6.9650","6.9850","6.9850","6.9650","-0.14%"
"Jul 13, 2017","6.9750","6.9750","6.9750","6.9750","0.00%"
"Jul 12, 2017","6.9750","6.9550","6.9750","6.9550","0.36%"
"Jul 11, 2017","6.9500","6.9700","6.9700","6.9500","-0.14%"
"Jul 10, 2017","6.9600","6.9800","6.9800","6.9600","-0.07%"
"Jul 07, 2017","6.9650","6.9850","6.9850","6.9650","-0.14%"
"Jul 06, 2017","6.9750","6.9750","6.9750","6.9550","0.07%"
"Jul 05, 2017","6.9700","6.9700","6.9800","6.9700","0.07%"
"Jul 04, 2017","6.9650","6.9750","6.9750","6.9650","0.22%"
"Jul 03, 2017","6.9500","6.9400","6.9500","6.9400","-0.36%"
"Jun 30, 2017","6.9750","6.9650","6.9750","6.9550","0.07%"
"Jun 29, 2017","6.9700","6.9800","6.9800","6.9700","0.43%"
"Jun 28, 2017","6.9400","6.9600","6.9600","6.9400","-0.50%"
"Jun 27, 2017","6.9750","6.9750","6.9750","6.9650","0.07%"
"Jun 26, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Jun 23, 2017","6.9750","6.9550","6.9750","6.9550","0.14%"
"Jun 22, 2017","6.9650","6.9850","6.9850","6.9650","-0.14%"
"Jun 21, 2017","6.9750","6.9650","6.9750","6.9650","0.00%"
"Jun 20, 2017","6.9750","6.9750","6.9750","6.9550","0.07%"
"Jun 19, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Jun 16, 2017","6.9750","6.9750","6.9750","6.9550","0.07%"
"Jun 15, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Jun 14, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"Jun 13, 2017","6.9750","6.9750","6.9750","6.9550","0.07%"
"Jun 12, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"Jun 09, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"Jun 08, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"Jun 07, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"Jun 06, 2017","6.9750","6.9650","6.9750","6.9650","0.14%"
"Jun 05, 2017","6.9650","6.9550","6.9750","6.9550","0.07%"
"Jun 02, 2017","6.9600","6.9800","6.9900","6.9600","-0.22%"
"Jun 01, 2017","6.9750","6.9650","6.9750","6.9550","0.00%"
"May 31, 2017","6.9750","6.9650","6.9750","6.9550","0.43%"
"May 30, 2017","6.9450","6.9650","6.9650","6.9450","-0.43%"
"May 29, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"May 26, 2017","6.9750","6.9750","6.9750","6.9550","0.00%"
"May 25, 2017","6.9750","6.9750","6.9750","6.9650","0.14%"
"May 24, 2017","6.9650","6.9850","6.9850","6.9650","-0.07%"
"May 23, 2017","6.9700","6.9700","6.9800","6.9700","0.00%"
"May 22, 2017","6.9700","6.9600","6.9700","6.9600","0.07%"
"May 19, 2017","6.9650","6.9550","6.9750","6.9550","0.00%"
"May 18, 2017","6.9650","6.9750","6.9850","6.9650","-0.14%"
"May 17, 2017","6.9750","6.9750","6.9750","6.9650","0.07%"
"May 16, 2017","6.9700","6.9700","6.9800","6.9600","-0.07%"
"May 15, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"May 12, 2017","6.9750","6.9750","6.9750","6.9650","0.00%"
"May 11, 2017","6.9750","6.9750","6.9750","6.9650","0.36%"
"May 10, 2017","6.9500","6.9600","6.9600","6.9500","-0.36%"
"May 09, 2017","6.9750","6.9650","6.9750","6.9650","0.00%"
"May 08, 2017","6.9750","6.9750","6.9750","6.9650","0.14%"
"May 05, 2017","6.9650","6.9850","6.9850","6.9650","-0.14%"
"May 04, 2017","6.9750","6.9750","6.9750","6.9650","0.07%"
"May 03, 2017","6.9700","6.9800","6.9800","6.9700","-0.07%"
"May 02, 2017","6.9750","6.9650","6.9750","6.9650","0.14%"
"May 01, 2017","6.9650","6.9650","6.9750","6.9650","0.07%"
"Apr 28, 2017","6.9600","6.9500","6.9600","6.9300","0.22%"
"Apr 27, 2017","6.9450","6.9550","6.9650","6.9450","-0.14%"
"Apr 26, 2017","6.9550","6.9550","6.9550","6.9450","0.36%"
"Apr 25, 2017","6.9300","6.9200","6.9300","6.9100","-0.22%"
"Apr 24, 2017","6.9450","6.9450","6.9550","6.9350","0.00%"
"Apr 21, 2017","6.9450","6.9450","6.9550","6.9450","-0.14%"
"Apr 20, 2017","6.9550","6.9550","6.9550","6.9350","0.07%"
"Apr 19, 2017","6.9500","6.9600","6.9600","6.9400","0.07%"
"Apr 18, 2017","6.9450","6.9550","6.9650","6.9450","-0.07%"
"Apr 17, 2017","6.9500","6.9600","6.9700","6.9500","-0.07%"
"Apr 14, 2017","6.9550","6.9350","6.9550","6.9350","0.14%"
"Apr 13, 2017","6.9450","6.9650","6.9650","6.9450","-0.14%"
"Apr 12, 2017","6.9550","6.9550","6.9550","6.9450","0.00%"
"Apr 11, 2017","6.9550","6.9550","6.9550","6.9450","0.00%"
"Apr 10, 2017","6.9550","6.9550","6.9550","6.9450","0.00%"
"Apr 07, 2017","6.9550","6.9450","6.9550","6.9350","0.14%"
"Apr 06, 2017","6.9450","6.9450","6.9550","6.9350","-0.14%"
"Apr 05, 2017","6.9550","6.9550","6.9550","6.9450","0.07%"
"Apr 04, 2017","6.9500","6.9600","6.9600","6.9500","-0.07%"
"Apr 03, 2017","6.9550","6.9550","6.9550","6.9350","0.00%"
"Mar 31, 2017","6.9550","6.9550","6.9550","6.9450","0.00%"
"Mar 30, 2017","6.9550","6.9550","6.9550","6.9350","0.14%"
"Mar 29, 2017","6.9450","6.9450","6.9550","6.9350","0.00%"
"Mar 28, 2017","6.9450","6.9450","6.9550","6.9350","0.07%"
"Mar 27, 2017","6.9400","6.9600","6.9600","6.9400","-0.22%"
"Mar 24, 2017","6.9550","6.9550","6.9550","6.9450","0.00%"
"Mar 23, 2017","6.9550","6.9450","6.9550","6.9350","0.14%"
"Mar 22, 2017","6.9450","6.9550","6.9550","6.9350","-0.14%"
"Mar 21, 2017","6.9550","6.9550","6.9550","6.9450","0.00%"
"Mar 20, 2017","6.9550","6.9550","6.9550","6.9350","0.00%"
"Mar 17, 2017","6.9550","6.9450","6.9550","6.9350","0.14%"
"Mar 16, 2017","6.9450","6.9450","6.9550","6.9350","0.07%"
"Mar 15, 2017","6.9400","6.9500","6.9600","6.9400","-0.07%"
"Mar 14, 2017","6.9450","6.9450","6.9550","6.9350","0.00%"
"Mar 13, 2017","6.9450","6.9450","6.9550","6.9350","0.00%"
"Mar 10, 2017","6.9450","6.9350","6.9550","6.9350","-0.07%"
"Mar 09, 2017","6.9500","6.9600","6.9700","6.9500","-0.07%"
"Mar 08, 2017","6.9550","6.9450","6.9550","6.9350","0.14%"
"Mar 07, 2017","6.9450","6.9650","6.9650","6.9450","-0.07%"
"Mar 06, 2017","6.9500","6.9600","6.9600","6.9400","-0.07%"
"Mar 03, 2017","6.9550","6.9350","6.9550","6.9350","0.29%"
"Mar 02, 2017","6.9350","6.9350","6.9450","6.9350","-0.14%"
"Mar 01, 2017","6.9450","6.9450","6.9450","6.9350","0.00%"
"Feb 28, 2017","6.9450","6.9250","6.9450","6.9250","0.14%"
"Feb 27, 2017","6.9350","6.9350","6.9450","6.9350","0.00%"
"Feb 24, 2017","6.9350","6.9250","6.9450","6.9150","0.14%"
"Feb 23, 2017","6.9250","6.9350","6.9350","6.9250","-0.07%"
"Feb 22, 2017","6.9300","6.9500","6.9500","6.9300","-0.22%"
"Feb 21, 2017","6.9450","6.9450","6.9550","6.9350","0.00%"
"Feb 20, 2017","6.9450","6.9450","6.9550","6.9350","0.00%"
"Feb 17, 2017","6.9450","6.9350","6.9450","6.9350","0.14%"
"Feb 16, 2017","6.9350","6.9550","6.9550","6.9350","-0.14%"
"Feb 15, 2017","6.9450","6.9550","6.9650","6.9450","0.22%"
"Feb 14, 2017","6.9300","6.9400","6.9500","6.9300","0.00%"
"Feb 13, 2017","6.9300","6.9400","6.9500","6.9300","-0.07%"
"Feb 10, 2017","6.9350","6.9550","6.9550","6.9350","-0.14%"
"Feb 09, 2017","6.9450","6.9350","6.9450","6.9350","0.36%"
"Feb 08, 2017","6.9200","6.9300","6.9400","6.9200","-0.36%"
"Feb 07, 2017","6.9450","6.9550","6.9550","6.9350","0.22%"
"Feb 06, 2017","6.9300","6.9300","6.9500","6.9300","-0.07%"
"Feb 03, 2017","6.9350","6.9350","6.9450","6.9350","0.07%"
"Feb 02, 2017","6.9300","6.9400","6.9400","6.9300","-0.22%"
"Feb 01, 2017","6.9450","6.9350","6.9450","6.9250","0.14%"
"Jan 31, 2017","6.9350","6.9250","6.9450","6.9250","0.00%"
"Jan 30, 2017","6.9350","6.9350","6.9450","6.9350","0.00%"
"Jan 27, 2017","6.9350","6.9450","6.9450","6.9350","0.00%"
"Jan 26, 2017","6.9350","6.9350","6.9450","6.9350","0.00%"
"Jan 25, 2017","6.9350","6.9250","6.9450","6.9250","-0.07%"
"Jan 24, 2017","6.9400","6.9500","6.9500","6.9400","0.14%"
"Jan 23, 2017","6.9300","6.9300","6.9400","6.9300","-0.07%"
"Jan 20, 2017","6.9350","6.9250","6.9450","6.9250","0.00%"
"Jan 19, 2017","6.9350","6.9550","6.9550","6.9350","-0.14%"
"Jan 18, 2017","6.9450","6.9350","6.9450","6.9350","0.14%"
"Jan 17, 2017","6.9350","6.9350","6.9550","6.9250","0.00%"
"Jan 16, 2017","6.9350","6.9350","6.9450","6.9150","0.00%"
"Jan 13, 2017","6.9350","6.9350","6.9350","6.9250","0.00%"
"Jan 12, 2017","6.9350","6.9350","6.9450","6.9350","0.00%"
"Jan 11, 2017","6.9350","6.9250","6.9450","6.9250","0.07%"
"Jan 10, 2017","6.9300","6.9300","6.9400","6.9300","-0.14%"
"Jan 09, 2017","6.9400","6.9500","6.9500","6.9400","-0.07%"
"Jan 06, 2017","6.9450","6.9450","6.9450","6.9350","0.00%"
"Jan 05, 2017","6.9450","6.9350","6.9450","6.9350","0.07%"
"Jan 04, 2017","6.9400","6.9400","6.9500","6.9400","0.14%"
"Jan 03, 2017","6.9300","6.9400","6.9400","6.9300","-0.22%"
"Jan 02, 2017","6.9450","6.9350","6.9450","6.9350","0.14%"
"Dec 30, 2016","6.9350","6.9350","6.9450","6.9350","0.00%"
"Dec 29, 2016","6.9350","6.9350","6.9450","6.9250","0.00%"
"Dec 28, 2016","6.9350","6.9350","6.9350","6.9250","0.00%"
"Dec 27, 2016","6.9350","6.9450","6.9550","6.9350","0.00%"
"Dec 26, 2016","6.9350","6.9350","6.9350","6.9350","0.07%"
"Dec 23, 2016","6.9300","6.9400","6.9400","6.9300","-0.22%"
"Dec 22, 2016","6.9450","6.9350","6.9450","6.9350","0.14%"
"Dec 21, 2016","6.9350","6.9350","6.9450","6.9250","0.00%"
"Dec 20, 2016","6.9350","6.9350","6.9450","6.9250","0.00%"
"Dec 19, 2016","6.9350","6.9350","6.9450","6.9250","0.00%"
"Dec 16, 2016","6.9350","6.9550","6.9550","6.9250","-0.14%"
"Dec 15, 2016","6.9450","6.9550","6.9550","6.9350","-0.14%"
"Dec 14, 2016","6.9550","6.9350","6.9550","6.9350","0.29%"
