MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20191029,AR,"47,472.15","4,344.59","1,346.01",0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,AR,"41,665.47","9,906.86","1,505.85",84.57,0.00,0.00,2019-10-22,2019-10-28,2
20191015,AR,"35,447.06","12,863.13","4,767.99",84.57,0.00,0.00,2019-10-15,2019-10-21,2
20191008,AR,"36,617.74","10,715.15","5,107.65",722.21,0.00,0.00,2019-10-08,2019-10-14,2
20191001,AR,"28,895.11","18,010.75","3,176.60","3,080.30",0.00,0.00,2019-10-01,2019-10-07,2
20190924,AR,"31,007.14","17,283.29","2,578.77","2,293.55",0.00,0.00,2019-09-24,2019-09-30,2
20190917,AR,"31,125.69","16,444.10","4,286.88","1,306.08",0.00,0.00,2019-09-17,2019-09-23,2
20190910,AR,"45,836.32","5,310.12","2,016.31",0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,AR,"49,895.28","2,585.56",681.91,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,AR,"49,895.28","3,048.00",219.47,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,AR,"52,153.27","1,008.20",1.28,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,AR,"52,965.64",197.11,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,AR,"53,160.82",1.93,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,AR,"53,160.82",1.93,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,AR,"53,160.82",1.93,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,AR,"52,518.01",644.74,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,AR,"49,463.22","3,052.31",647.22,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,AR,"49,463.22","3,052.31",647.22,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,AR,"49,451.75","3,711.00",0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,AR,"49,451.75","3,711.00",0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,AR,"49,451.75","3,232.61",478.40,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,AR,"52,475.87",686.88,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,AR,"52,475.87",686.88,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,AR,"52,475.87",686.88,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,AR,"51,236.60","1,926.15",0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,AR,"51,236.60","1,926.15",0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,AR,"50,823.52","2,291.15",48.08,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,AR,"46,494.85","5,337.87","1,330.03",0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,AR,"49,666.84","2,143.51","1,352.40",0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,AR,"49,523.73","2,263.30","1,375.73",0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,AR,"47,946.14","3,099.94","2,116.67",0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,AR,"48,311.18","3,073.93","1,777.64",0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,AR,"46,989.76","3,018.58","3,059.34",95.07,0.00,0.00,2018-09-04,2018-09-10,2
20180828,AR,"45,450.77","4,477.36","3,006.74",227.89,0.00,0.00,2018-08-28,2018-09-03,2
20180821,AR,"24,498.42","23,715.92","4,720.53",227.89,0.00,0.00,2018-08-21,2018-08-27,2
20180814,AR,"12,252.15","15,071.21","23,436.61","2,402.79",0.00,0.00,2018-08-14,2018-08-20,2
20180807,AR,"5,841.99","13,802.65","30,075.92","3,442.19",0.00,0.00,2018-08-07,2018-08-13,2
20180731,AR,"5,792.51","15,184.98","30,402.77","1,782.50",0.00,0.00,2018-07-31,2018-08-06,2
20180724,AR,"7,898.77","10,797.56","24,926.01","9,540.41",0.00,0.00,2018-07-24,2018-07-30,2
20180717,AR,"9,619.80","18,452.83","23,761.04","1,329.08",0.00,0.00,2018-07-17,2018-07-23,2
20180710,AR,"9,930.00","18,707.39","23,363.70","1,161.66",0.00,0.00,2018-07-10,2018-07-16,2
20180703,AR,"10,722.07","23,382.32","17,896.72","1,161.64",0.00,0.00,2018-07-03,2018-07-09,2
20180626,AR,"16,381.79","22,479.83","14,256.61",44.53,0.00,0.00,2018-06-26,2018-07-02,2
20180619,AR,"14,114.24","28,253.05","9,271.28","1,524.18",0.00,0.00,2018-06-19,2018-06-25,2
20180612,AR,"21,956.04","26,888.08","4,318.63",0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,AR,"39,648.60","9,981.44","3,532.72",0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,AR,"49,025.46","3,711.05",426.25,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,AR,"51,145.09","2,017.66",0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,AR,"51,175.18","1,987.57",0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,AR,"51,072.55","2,090.20",0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,AR,"36,605.25","15,540.11","1,017.39",0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,AR,"21,421.13","9,035.77","8,718.17","12,970.26","1,017.42",0.00,2018-02-20,2018-02-26,2
20180213,AR,"18,361.50","8,576.33","10,660.07","14,305.66","1,259.20",0.00,2018-02-13,2018-02-19,2
20180206,AR,"4,045.82","13,236.99","19,182.22","15,438.48","1,259.23",0.00,2018-02-06,2018-02-12,2
20180130,AR,"4,134.55","13,480.06","19,078.32","15,210.59","1,259.23",0.00,2018-01-30,2018-02-05,2
20180123,AR,"4,134.62","13,480.08","19,078.28","15,210.56","1,259.20",0.00,2018-01-23,2018-01-29,2
20180116,AR,"4,134.62","13,702.92","18,855.45","15,210.56","1,259.20",0.00,2018-01-16,2018-01-22,2
20180109,AR,"4,130.01","10,103.56","21,911.10","15,758.88","1,259.20",0.00,2018-01-09,2018-01-15,2
20180102,AR,"4,369.50","10,906.23","20,868.94","15,758.88","1,259.20",0.00,2018-01-02,2018-01-08,2
20171226,AR,"4,612.44","14,259.93","28,037.05","4,994.13","1,259.20",0.00,2017-12-26,2018-01-01,2
20171219,AR,0.00,"1,356.79","5,738.03","32,613.92","13,454.01",0.00,2017-12-19,2017-12-25,2
20171212,AR,0.00,"1,356.73","5,738.02","23,526.10","22,541.90",0.00,2017-12-12,2017-12-18,2
20171205,AR,738.32,"3,468.24","10,676.61","24,388.51","13,891.08",0.00,2017-12-05,2017-12-11,2
20171128,AR,738.48,"7,127.93","12,723.33","24,777.30","7,795.71",0.00,2017-11-28,2017-12-04,2
20171121,AR,"1,591.33","7,384.16","14,073.95","30,113.31",0.00,0.00,2017-11-21,2017-11-27,2
20171114,AR,"2,637.72","11,334.38","14,512.38","24,678.26",0.00,0.00,2017-11-14,2017-11-20,2
20171107,AR,"10,529.46","9,400.65","18,277.80","14,954.84",0.00,0.00,2017-11-07,2017-11-13,2
20171031,AR,"10,221.26","9,888.64","33,052.84",0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,AR,"10,221.26","10,243.70","32,697.78",0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,AR,"10,952.84","12,012.34","30,197.57",0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,AR,"17,043.32","20,303.43","15,816.01",0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,AR,"17,043.45","20,634.97","15,484.33",0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,AR,"21,036.96","31,878.91",246.88,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,AR,"27,993.28","25,169.47",0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,AR,"50,375.54","2,787.22",0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,AR,"53,009.99",152.76,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,AR,"52,999.25",163.51,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,AR,"52,606.77",555.98,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,AR,"52,555.23",607.52,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,AR,"52,937.84",224.92,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,AR,"52,861.55",301.21,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,AR,"53,162.75",0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,AR,"52,706.66",456.09,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,AR,"52,706.66",456.09,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,AR,"51,416.89","1,556.97",188.90,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,AR,"50,370.65","2,202.93",589.17,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,AR,"50,377.20","2,196.38",589.17,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,AR,"29,510.05","19,518.46","4,134.24",0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,AR,"23,914.39","17,303.40","9,745.94","2,199.02",0.00,0.00,2017-04-18,2017-04-24,2
20170411,AR,"23,914.39","17,303.40","9,745.94","2,199.02",0.00,0.00,2017-04-11,2017-04-17,2
20170404,AR,"24,445.91","18,669.72","8,948.36","1,098.77",0.00,0.00,2017-04-04,2017-04-10,2
20170328,AR,"23,860.46","19,268.94","8,968.96","1,064.39",0.00,0.00,2017-03-28,2017-04-03,2
20170321,AR,"7,544.48","24,310.53","11,556.61","8,689.79","1,061.34",0.00,2017-03-21,2017-03-27,2
20170314,AR,"12,225.36","19,696.84","11,514.89","8,664.32","1,061.34",0.00,2017-03-14,2017-03-20,2
20170307,AR,"11,543.35","19,624.37","12,242.11","8,691.57","1,061.34",0.00,2017-03-07,2017-03-13,2
20170228,AR,"12,394.15","22,658.72","8,386.37","8,662.18","1,061.34",0.00,2017-02-28,2017-03-06,2
20170221,AR,"14,028.98","21,344.83","9,919.22","6,808.39","1,061.34",0.00,2017-02-21,2017-02-27,2
20170214,AR,"23,619.74","12,178.68","9,494.60","6,794.53","1,075.20",0.00,2017-02-14,2017-02-20,2
20170207,AR,"23,619.74","12,381.06","9,292.22","6,794.53","1,075.20",0.00,2017-02-07,2017-02-13,2
20170131,AR,"26,212.45","10,757.53","9,549.52","5,568.06","1,075.20",0.00,2017-01-31,2017-02-06,2
20170124,AR,"26,212.35","10,757.63","9,549.52","5,568.06","1,075.20",0.00,2017-01-24,2017-01-30,2
20170117,AR,"14,377.88","16,359.41","18,866.83","2,483.43","1,075.20",0.00,2017-01-17,2017-01-23,2
20170110,AR,"14,377.88","15,547.40","18,413.46","3,748.81","1,075.20",0.00,2017-01-10,2017-01-16,2
20170103,AR,"14,377.88","18,037.59","16,497.11","3,174.98","1,075.20",0.00,2017-01-03,2017-01-09,2
20161227,AR,"12,626.74","19,024.95","17,680.06","3,831.00",0.00,0.00,2016-12-27,2017-01-02,2
20161220,AR,0.00,"5,656.26","44,417.97","3,088.52",0.00,0.00,2016-12-20,2016-12-26,2
20161213,AR,0.00,"6,752.01","44,238.95","2,171.79",0.00,0.00,2016-12-13,2016-12-19,2
20161206,AR,0.00,"7,075.49","43,976.78","2,110.49",0.00,0.00,2016-12-06,2016-12-12,2
20161129,AR,0.00,"7,179.76","21,039.76","24,684.48",258.76,0.00,2016-11-29,2016-12-05,2
20161122,AR,0.00,"4,312.72","14,664.77","33,310.98",874.28,0.00,2016-11-22,2016-11-28,2
20161115,AR,"1,837.76","7,464.85","36,512.41","6,745.33",602.40,0.00,2016-11-15,2016-11-21,2
20161108,AR,"7,280.08","10,199.21","31,693.04","3,990.42",0.00,0.00,2016-11-08,2016-11-14,2
20161101,AR,"8,753.94","11,826.90","30,517.98","2,063.94",0.00,0.00,2016-11-01,2016-11-07,2
20191029,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,IA,"52,666.40","3,645.10",0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,IA,"40,927.42","12,944.24","2,439.84",0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,IA,"31,167.88","19,690.25","5,453.37",0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,IA,"26,307.59","23,307.01","6,696.89",0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,IA,"28,296.79","24,133.13","3,881.59",0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,IA,"33,309.15","19,461.57","3,540.78",0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,IA,"26,690.93","24,272.93","5,347.64",0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,IA,"35,817.52","20,493.97",0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,IA,"43,090.17","13,221.33",0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,IA,"49,987.25","6,324.25",0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,IA,"56,311.50",0.00,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,IA,"55,483.04",828.45,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,IA,"55,482.58",828.92,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,IA,"55,482.58",828.92,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,IA,"55,032.79",806.68,472.03,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,IA,"52,728.67","2,370.58",740.22,472.03,0.00,0.00,2018-10-02,2018-10-08,2
20180925,IA,"52,728.67","2,370.58",740.22,472.03,0.00,0.00,2018-09-25,2018-10-01,2
20180918,IA,"52,728.67","2,370.58",740.22,472.03,0.00,0.00,2018-09-18,2018-09-24,2
20180911,IA,"52,702.17","2,400.74",724.96,483.63,0.00,0.00,2018-09-11,2018-09-17,2
20180904,IA,"45,799.74","6,903.50","1,635.82","1,488.77",483.67,0.00,2018-09-04,2018-09-10,2
20180828,IA,"39,276.06","6,404.57","5,200.77","4,215.39","1,214.71",0.00,2018-08-28,2018-09-03,2
20180821,IA,"39,127.51","6,507.52","5,241.36","4,173.57","1,261.54",0.00,2018-08-21,2018-08-27,2
20180814,IA,"36,048.60","10,310.65","7,454.19","2,027.08",470.97,0.00,2018-08-14,2018-08-20,2
20180807,IA,"37,393.18","12,409.45","4,141.80","1,896.11",470.95,0.00,2018-08-07,2018-08-13,2
20180731,IA,"41,601.90","8,403.69","3,938.84","1,896.11",470.95,0.00,2018-07-31,2018-08-06,2
20180724,IA,"43,209.28","6,872.23","4,319.57","1,439.47",470.95,0.00,2018-07-24,2018-07-30,2
20180717,IA,"45,477.17","5,587.67","3,888.72","1,311.98",45.95,0.00,2018-07-17,2018-07-23,2
20180710,IA,"45,121.21","5,972.62","3,859.73","1,357.93",0.00,0.00,2018-07-10,2018-07-16,2
20180703,IA,"45,783.66","5,663.89","3,506.05","1,357.89",0.00,0.00,2018-07-03,2018-07-09,2
20180626,IA,"44,897.77","6,549.67","3,555.04","1,309.02",0.00,0.00,2018-06-26,2018-07-02,2
20180619,IA,"42,859.54","8,242.63","3,900.31","1,309.02",0.00,0.00,2018-06-19,2018-06-25,2
20180612,IA,"41,956.82","9,083.26","3,962.37","1,309.05",0.00,0.00,2018-06-12,2018-06-18,2
20180605,IA,"39,800.97","11,459.24","5,051.28",0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,IA,"43,117.83","8,142.39","5,051.28",0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,IA,"43,117.83","8,310.58","4,883.09",0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,IA,"39,017.96","11,183.66","6,109.88",0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,IA,"34,091.55","15,102.87","7,117.08",0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,IA,"32,704.71","15,621.20","7,985.59",0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,IA,"45,098.40","7,016.24","4,196.86",0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,IA,"46,166.07","5,981.56","4,163.86",0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,IA,"45,923.26","6,102.45","4,285.78",0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,IA,"45,923.60","6,102.16","4,285.74",0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,IA,"45,923.50","6,102.21","4,285.78",0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,IA,"44,361.48","6,296.88","5,653.14",0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,IA,"41,134.96","9,523.40","5,653.14",0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,IA,"41,134.96","9,523.40","5,653.14",0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,IA,"41,134.82","9,523.49","5,653.19",0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,IA,"32,893.18","16,526.98","6,891.34",0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,IA,"30,854.80","16,917.58","8,539.12",0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,IA,"26,114.09","21,664.15","8,533.27",0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,IA,"26,026.67","21,706.75","8,578.07",0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,IA,"26,026.54","21,706.81","8,578.15",0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,IA,"14,479.38","37,256.36","4,575.76",0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,IA,"16,307.14","35,428.60","4,575.76",0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,IA,"16,307.14","35,428.60","4,575.76",0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,IA,"16,307.14","35,428.60","4,575.76",0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,IA,"16,307.14","35,428.60","4,575.76",0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,IA,"26,414.15","25,737.35","4,160.00",0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,IA,"34,381.98","18,156.70","3,772.82",0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,IA,"40,994.51","11,544.17","3,772.82",0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,IA,"40,994.51","11,544.17","3,772.82",0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,IA,"40,994.51","11,544.17","3,772.82",0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,IA,"41,039.23","11,917.16","3,355.11",0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,IA,"41,039.23","11,917.16","3,355.11",0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,IA,"41,039.23","11,917.16","3,355.11",0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,IA,"40,168.46","11,249.70","4,670.56",222.78,0.00,0.00,2017-10-17,2017-10-23,2
